setID	objID
645306	375790
645307	2239
645307	2719
645307	2720
645307	2817
645307	3423
645307	3425
645307	4669
645307	6382
645307	6448
645307	9672
645307	10855
645307	79411
645307	375790
645308	411
645308	633
645308	1462
645308	1463
645308	1464
645308	1634
645308	2239
645308	2719
645308	2817
645308	3073
645308	3074
645308	3373
645308	3423
645308	3425
645308	6382
645308	8372
645308	9469
645308	9672
645308	10090
645308	26229
645308	27087
645308	29940
645308	50515
645308	51363
645308	54480
645308	55454
645308	55501
645308	55790
645308	63827
645308	79586
645308	83539
645308	113189
645308	135152
645308	283464
645308	337876
645308	375790
645308	727936
645309	633
645309	1462
645309	1463
645309	1464
645309	1634
645309	9469
645309	50515
645309	51363
645309	54480
645309	55454
645309	55501
645309	55790
645309	63827
645309	79586
645309	83539
645309	337876
645311	411
645311	633
645311	1462
645311	1463
645311	1464
645311	1634
645311	3073
645311	3074
645311	3373
645311	3423
645311	3425
645311	8372
645311	63827
645312	43
645312	590
645312	1040
645312	1103
645312	1119
645312	1120
645312	2819
645312	3030
645312	3032
645312	3631
645312	3635
645312	3636
645312	4534
645312	4952
645312	5286
645312	5287
645312	5288
645312	5289
645312	5290
645312	5291
645312	5293
645312	5294
645312	5295
645312	5296
645312	5297
645312	5298
645312	5305
645312	5319
645312	5320
645312	5321
645312	5322
645312	5337
645312	5338
645312	5728
645312	5833
645312	6901
645312	8394
645312	8395
645312	8396
645312	8398
645312	8399
645312	8443
645312	8605
645312	100137049
645312	8694
645312	8760
645312	8776
645312	8821
645312	8867
645312	8871
645312	8897
645312	8898
645312	9107
645312	9108
645312	9110
645312	9468
645312	9489
645312	9663
645312	9791
645312	9896
645312	9926
645312	10162
645312	10390
645312	10400
645312	10423
645312	10554
645312	10555
645312	11145
645312	11343
645312	22908
645312	23171
645312	23175
645312	23396
645312	23446
645312	23533
645312	23646
645312	23760
645312	26279
645312	30814
645312	30849
645312	50487
645312	50640
645312	51763
645312	54947
645312	55224
645312	55300
645312	55326
645312	55361
645312	55500
645312	55697
645312	56261
645312	56623
645312	56894
645312	56895
645312	56994
645312	57104
645312	57153
645312	57678
645312	64419
645312	64600
645312	64900
645312	79143
645312	79887
645312	79888
645312	80339
645312	80736
645312	81490
645312	81579
645312	84649
645312	84803
645312	93492
645312	122618
645312	123745
645312	126969
645312	129642
645312	151056
645312	154141
645312	162466
645312	200576
645312	201164
645312	253558
645312	254531
645312	255189
645312	283748
645313	43
645313	590
645313	1040
645313	1103
645313	1119
645313	1120
645313	2819
645313	3030
645313	3032
645313	5319
645313	5320
645313	5321
645313	5322
645313	5337
645313	5338
645313	5833
645313	6901
645313	8398
645313	8399
645313	8443
645313	8605
645313	100137049
645313	8694
645313	8760
645313	9468
645313	9489
645313	9663
645313	9791
645313	9926
645313	10162
645313	10390
645313	10400
645313	10423
645313	10554
645313	10555
645313	11145
645313	11343
645313	23171
645313	23175
645313	23446
645313	23646
645313	23760
645313	26279
645313	30814
645313	50487
645313	50640
645313	54947
645313	55224
645313	55326
645313	55500
645313	56261
645313	56894
645313	56895
645313	56994
645313	57104
645313	57153
645313	57678
645313	64600
645313	64900
645313	79143
645313	79887
645313	79888
645313	80339
645313	80736
645313	81490
645313	81579
645313	84649
645313	84803
645313	122618
645313	123745
645313	126969
645313	129642
645313	151056
645313	154141
645313	162466
645313	201164
645313	253558
645313	254531
645313	255189
645313	283748
645314	2819
645314	5319
645314	5320
645314	5321
645314	5322
645314	5337
645314	5338
645314	8399
645314	8443
645314	100137049
645314	10554
645314	10555
645314	23171
645314	26279
645314	30814
645314	55326
645314	56894
645314	56895
645314	57678
645314	64600
645314	79888
645314	81579
645314	84803
645314	253558
645314	254531
645314	283748
645316	1119
645316	1120
645316	5833
645316	9663
645316	10390
645316	23175
645316	55224
645316	55500
645316	64900
645316	162466
645317	5319
645317	5320
645317	5321
645317	5322
645317	8398
645317	8399
645317	8605
645317	100137049
645317	10162
645317	11145
645317	26279
645317	30814
645317	50487
645317	50640
645317	64600
645317	79887
645317	81579
645317	123745
645317	129642
645317	154141
645317	254531
645317	255189
645317	283748
645319	43
645319	590
645319	1103
645319	1119
645319	1120
645319	9468
645319	9663
645319	10390
645319	10400
645319	23175
645319	23446
645319	56994
645319	57153
645319	64900
645319	80736
645319	126969
645319	162466
645321	5319
645321	5320
645321	5321
645321	5322
645321	8398
645321	8399
645321	8605
645321	100137049
645321	10162
645321	11145
645321	26279
645321	30814
645321	50487
645321	50640
645321	54947
645321	64600
645321	79887
645321	79888
645321	81579
645321	123745
645321	129642
645321	151056
645321	254531
645321	255189
645321	283748
645324	5319
645324	5320
645324	5321
645324	5322
645324	8399
645324	100137049
645324	10162
645324	11145
645324	26279
645324	30814
645324	64600
645324	81579
645324	123745
645324	154141
645324	254531
645324	255189
645324	283748
645326	5319
645326	5320
645326	5321
645326	5322
645326	8399
645326	8605
645326	11145
645326	26279
645326	30814
645326	64600
645326	79143
645326	79887
645326	81579
645326	123745
645326	255189
645326	283748
645328	5319
645328	5320
645328	5321
645328	5322
645328	8399
645328	100137049
645328	9926
645328	26279
645328	30814
645328	50487
645328	64600
645328	79888
645328	81579
645328	254531
645328	255189
645328	283748
645332	3631
645332	3635
645332	3636
645332	4534
645332	4952
645332	5286
645332	5287
645332	5288
645332	5289
645332	5290
645332	5291
645332	5293
645332	5294
645332	5295
645332	5296
645332	5297
645332	5298
645332	5305
645332	5728
645332	8394
645332	8395
645332	8396
645332	8776
645332	8821
645332	8867
645332	8871
645332	8897
645332	8898
645332	9107
645332	9108
645332	9110
645332	9896
645332	22908
645332	23396
645332	23533
645332	23760
645332	30849
645332	51763
645332	55300
645332	55361
645332	55697
645332	56623
645332	64419
645332	93492
645332	200576
645334	4952
645334	5286
645334	5288
645334	5289
645334	5297
645334	5298
645334	9896
645334	22908
645334	30849
645334	55300
645334	55361
645334	55697
645334	56623
645334	93492
645334	200576
645336	3631
645336	3635
645336	3636
645336	4534
645336	5286
645336	5287
645336	5288
645336	5290
645336	5291
645336	5293
645336	5294
645336	5295
645336	5296
645336	5305
645336	5728
645336	8394
645336	8395
645336	8396
645336	8776
645336	8821
645336	8867
645336	8871
645336	8897
645336	9107
645336	23396
645336	23533
645336	51763
645336	55300
645336	55361
645336	64419
645338	3631
645338	4534
645338	5286
645338	5289
645338	8821
645338	8898
645338	9110
645338	9896
645338	30849
645338	55300
645338	55361
645338	55697
645338	200576
645341	4534
645341	5286
645341	5289
645341	8898
645341	9108
645341	9110
645341	9896
645341	30849
645341	55697
645341	200576
645343	30
645343	51
645343	215
645343	2180
645343	3295
645343	3992
645343	3995
645343	6342
645343	9415
645343	10005
645343	54898
645352	759
645352	760
645352	761
645352	762
645352	763
645352	765
645352	768
645352	771
645352	11238
645352	23632
645352	377677
658418	81
658418	87
658418	88
658418	468
658418	572
658418	578
658418	595
658418	718
658418	836
658418	841
658418	890
658418	894
658418	896
658418	898
658418	983
658418	991
658418	1017
658418	1019
658418	1021
658418	1026
658418	1027
658418	1030
658418	1111
658418	1232
658418	1233
658418	1234
658418	1237
658418	1385
658418	1386
658418	1387
658418	1388
658418	1642
658418	1654
658418	1739
658418	1959
658418	1960
658418	2033
658418	2648
658418	2934
658418	2958
658418	2959
658418	2960
658418	2961
658418	2965
658418	2966
658418	2967
658418	2968
658418	3065
658418	3066
658418	3105
658418	3106
658418	3107
658418	3133
658418	3190
658418	3265
658418	3516
658418	3572
658418	3665
658418	3716
658418	3718
658418	4055
658418	4067
658418	4193
658418	4790
658418	4791
658418	4792
658418	4893
658418	5290
658418	5291
658418	5293
658418	5294
658418	5295
658418	5296
658418	5315
658418	5566
658418	5568
658418	5594
658418	5595
658418	5610
658418	5613
658418	5700
658418	5902
658418	5922
658418	5925
658418	5933
658418	5934
658418	5966
658418	5970
658418	6502
658418	6672
658418	6714
658418	6850
658418	7157
658418	7185
658418	7186
658418	7187
658418	7188
658418	7337
658418	7419
658418	7529
658418	7532
658418	7533
658418	7874
658418	8340
658418	8342
658418	8348
658418	8379
658418	8517
658418	8717
658418	8841
658418	8850
658418	8900
658418	8970
658418	9093
658418	9114
658418	9261
658418	9586
658418	9734
658418	9759
658418	10013
658418	10014
658418	10379
658418	10488
658418	10971
658418	11317
658418	22938
658418	23352
658418	23513
658418	23533
658418	27044
658418	28973
658418	55697
658418	64764
658418	79885
658418	83933
658418	84699
658418	85477
658418	90993
658418	148327
658418	158983
658418	245972
658418	255626
658418	286436
658418	387332
672446	108
672446	109
672446	207
672446	328
672446	896
672446	898
672446	1017
672446	1019
672446	1027
672446	1081
672446	1385
672446	1869
672446	2353
672446	2475
672446	2768
672446	2770
672446	2771
672446	2778
672446	2782
672446	3265
672446	3480
672446	3716
672446	3717
672446	4609
672446	5144
672446	5170
672446	5290
672446	5295
672446	5296
672446	5337
672446	5594
672446	5595
672446	5604
672446	5606
672446	5608
672446	5900
672446	5909
672446	5925
672446	5934
672446	6195
672446	6198
672446	6714
672446	6772
672446	7252
672446	7270
672446	7849
672446	8458
672446	23236
672446	23513
672446	30818
672446	54331
672447	54
672447	207
672447	799
672447	867
672447	1513
672447	2274
672447	2353
672447	2475
672447	3383
672447	3551
672447	4067
672447	4772
672447	4790
672447	4791
672447	4792
672447	4982
672447	5295
672447	5296
672447	5594
672447	5595
672447	5601
672447	5604
672447	5608
672447	5609
672447	5970
672447	5971
672447	6714
672447	6850
672447	7185
672447	7186
672447	7187
672447	7188
672447	7189
672447	7412
672447	8517
672447	8600
672447	8792
672447	8878
672447	9060
672447	9846
672447	10454
672447	23118
672448	102
672448	317
672448	348
672448	351
672448	355
672448	487
672448	488
672448	489
672448	572
672448	637
672448	775
672448	778
672448	779
672448	810
672448	823
672448	824
672448	836
672448	840
672448	841
672448	842
672448	1020
672448	2081
672448	2597
672448	2902
672448	2903
672448	2904
672448	2905
672448	2932
672448	3028
672448	3416
672448	3553
672448	3708
672448	3709
672448	3710
672448	4023
672448	4035
672448	4137
672448	4311
672448	4842
672448	5330
672448	5331
672448	5332
672448	5530
672448	5533
672448	5594
672448	5595
672448	5663
672448	5664
672448	6263
672448	6868
672448	7124
672448	7132
672448	7157
672448	8772
672448	8851
672448	8883
672448	9451
672448	22926
672448	23236
672448	23385
672448	23621
672448	51806
672448	55851
672448	63928
672449	4209
672449	4617
672449	4654
672449	5081
672449	5566
672449	5568
672449	5573
672449	5576
672449	5577
672449	5578
672449	5579
672449	5580
672449	5581
672449	5582
672449	5583
672449	5584
672449	5587
672449	5588
672449	5590
672449	23683
672450	207
672450	472
672450	545
672450	572
672450	580
672450	596
672450	641
672450	672
672450	836
672450	841
672450	842
672450	983
672450	993
672450	994
672450	1017
672450	1019
672450	1111
672450	1869
672450	2956
672450	3716
672450	4087
672450	4088
672450	4193
672450	4312
672450	4361
672450	4436
672450	5347
672450	5728
672450	5925
672450	6772
672450	7157
672450	10111
672450	10811
672450	11200
672451	207
672451	1154
672451	2475
672451	3559
672451	3569
672451	3575
672451	3576
672451	3716
672451	3717
672451	4609
672451	4790
672451	4791
672451	4792
672451	5290
672451	5594
672451	5595
672451	5601
672451	5604
672451	5605
672451	5781
672451	5970
672451	5971
672451	6356
672451	6772
672451	6778
672451	7292
672451	9846
672451	55361
672451	85480
672452	207
672452	329
672452	330
672452	836
672452	840
672452	841
672452	2932
672452	3065
672452	3551
672452	3569
672452	4318
672452	4790
672452	4791
672452	4792
672452	4793
672452	5594
672452	5595
672452	5601
672452	5970
672452	5971
672452	6347
672452	6469
672452	7124
672452	7185
672452	7186
672452	7187
672452	7188
672452	8737
672452	407977
672452	8772
672452	51330
672452	84676
672453	148
672453	488
672453	790
672453	796
672453	1264
672453	1889
672453	1906
672453	1909
672453	1910
672453	2770
672453	2778
672453	4638
672453	4846
672453	4852
672453	4886
672453	5578
672453	5594
672453	5604
672453	5739
672453	10203
672453	10267
672453	10681
672453	23236
672453	51764
672453	55811
672455	207
672455	627
672455	1081
672455	1385
672455	1588
672455	2308
672455	2475
672455	2488
672455	2492
672455	2870
672455	5566
672455	5578
672455	5594
672455	5595
672455	6198
672455	6199
672455	6446
672455	6714
672455	7249
672455	26060
672456	31
672456	207
672456	595
672456	598
672456	1154
672456	1385
672456	2064
672456	2099
672456	2308
672456	2475
672456	2534
672456	3265
672456	3551
672456	3557
672456	3667
672456	3716
672456	3717
672456	3840
672456	3952
672456	3953
672456	4790
672456	5140
672456	5295
672456	5296
672456	5594
672456	5595
672456	5604
672456	5605
672456	5770
672456	5781
672456	5966
672456	5970
672456	6198
672456	6464
672456	6654
672456	6667
672456	6714
672456	6772
672456	8517
672456	8648
672456	8835
672456	9021
672456	10657
672456	25970
672457	161
672457	163
672457	291
672457	477
672457	773
672457	774
672457	1211
672457	1213
672457	1759
672457	2054
672457	2055
672457	4905
672457	5864
672457	6507
672457	6532
672457	6570
672457	6571
672457	6581
672457	6804
672457	6809
672457	6812
672457	6844
672457	6857
672457	8218
672457	8775
672457	10059
672457	10497
672457	11315
672457	22999
672457	23025
672457	26052
672457	57030
672457	57084
672457	81539
672457	112755
672457	140679
672457	246213
672458	207
672458	472
672458	595
672458	672
672458	675
672458	867
672458	894
672458	898
672458	1017
672458	1019
672458	1021
672458	1026
672458	1027
672458	1030
672458	1869
672458	1956
672458	2033
672458	2064
672458	2260
672458	2308
672458	2309
672458	2549
672458	2956
672458	3265
672458	3480
672458	3667
672458	4193
672458	4194
672458	4233
672458	4303
672458	4763
672458	4893
672458	5156
672458	5159
672458	5170
672458	5286
672458	5287
672458	5288
672458	5290
672458	5291
672458	5293
672458	5294
672458	5295
672458	5296
672458	5336
672458	5578
672458	5580
672458	5582
672458	5583
672458	5588
672458	5590
672458	5594
672458	5595
672458	5604
672458	5605
672458	5606
672458	5607
672458	5608
672458	5609
672458	5728
672458	5925
672458	6416
672458	6714
672458	7157
672458	7248
672458	7249
672458	10000
672458	10253
672458	54206
672460	429
672460	652
672460	655
672460	999
672460	1000
672460	1004
672460	1005
672460	1280
672460	1302
672460	1638
672460	1749
672460	1855
672460	1856
672460	1857
672460	2253
672460	2260
672460	2637
672460	2705
672460	2932
672460	3065
672460	3066
672460	3196
672460	3198
672460	3211
672460	3397
672460	3516
672460	3670
672460	3688
672460	3975
672460	4086
672460	4487
672460	4602
672460	4609
672460	4762
672460	4790
672460	4791
672460	4851
672460	4853
672460	4854
672460	4855
672460	5077
672460	5081
672460	5376
672460	6591
672460	6615
672460	6660
672460	6662
672460	6911
672460	6925
672460	7021
672460	7471
672460	7478
672460	7545
672460	7976
672460	8190
672460	8312
672460	8313
672460	8841
672460	8929
672460	9421
672460	9734
672460	9759
672460	9965
672460	10013
672460	10014
672460	10215
672460	10683
672460	23493
672460	28514
672460	54567
672460	64211
672460	79885
672460	83439
672460	83933
672460	85416
672460	89780
672460	283659
672461	48
672461	3658
672461	4891
672461	7018
672461	7036
672461	7037
672461	55240
672461	57192
672461	57817
672461	341208
672462	207
672462	836
672462	867
672462	1154
672462	1509
672462	2064
672462	2316
672462	2353
672462	2475
672462	2534
672462	2932
672462	3265
672462	3667
672462	3688
672462	3716
672462	3717
672462	4609
672462	4752
672462	4790
672462	4792
672462	4793
672462	4843
672462	5058
672462	5290
672462	5291
672462	5294
672462	5295
672462	5296
672462	5594
672462	5595
672462	5601
672462	5604
672462	5605
672462	5617
672462	5618
672462	5770
672462	5781
672462	5970
672462	6196
672462	6198
672462	6464
672462	6654
672462	6714
672462	6772
672462	7006
672462	7409
672462	7410
672462	7532
672462	7535
672462	8651
672462	8835
672462	9021
672462	9846
672462	10401
672462	116986
672462	140885
673221	9
673221	10
673221	124
673221	125
673221	127
673221	128
673221	130
673221	131
673221	218
673221	220
673221	222
673221	405
673221	873
673221	883
673221	1139
673221	1543
673221	1544
673221	1545
673221	1548
673221	1557
673221	1558
673221	1559
673221	1571
673221	1576
673221	1577
673221	1646
673221	2052
673221	2938
673221	2939
673221	2940
673221	2941
673221	2944
673221	2947
673221	2949
673221	2950
673221	2953
673221	3290
673221	4257
673221	4258
673221	4259
673221	5743
673221	6799
673221	6817
673221	445329
673221	6822
673221	7363
673221	7364
673221	7365
673221	7366
673221	7367
673221	10720
673221	54575
673221	54577
673221	54579
673221	54600
673221	54658
673221	56267
673221	64816
673221	79799
673221	119391
673221	221357
673221	373156
685535	207
685535	572
685535	685
685535	842
685535	930
685535	940
685535	941
685535	942
685535	1026
685535	1027
685535	1385
685535	1839
685535	1950
685535	1956
685535	2064
685535	2066
685535	2069
685535	2246
685535	2248
685535	2250
685535	2251
685535	2252
685535	2253
685535	2260
685535	2308
685535	2309
685535	2475
685535	2534
685535	2549
685535	2931
685535	2932
685535	3164
685535	3667
685535	3815
685535	3932
685535	4193
685535	4254
685535	4303
685535	5154
685535	5155
685535	5156
685535	5159
685535	5170
685535	5290
685535	5291
685535	5293
685535	5295
685535	5296
685535	5728
685535	5781
685535	6199
685535	7249
685535	7409
685535	8074
685535	8822
685535	9365
685535	9965
685535	10000
685535	10718
685535	26281
685535	27006
685535	50852
685535	64223
685535	79109
685535	84335
685535	145957
685535	152831
685535	253260
685548	2547
685548	3428
685548	4361
685548	5591
685548	6737
685548	6778
685548	7520
685548	11277
685548	23220
685548	29110
685548	51428
685548	81030
685548	115004
685548	147945
685548	340061
685549	107
685549	108
685549	109
685549	111
685549	112
685549	113
685549	114
685549	115
685549	156
685549	207
685549	567
685549	572
685549	685
685549	695
685549	842
685549	930
685549	940
685549	941
685549	942
685549	983
685549	1026
685549	1027
685549	1385
685549	1839
685549	1950
685549	1956
685549	2064
685549	2066
685549	2069
685549	2246
685549	2248
685549	2250
685549	2251
685549	2252
685549	2253
685549	2260
685549	2308
685549	2309
685549	2475
685549	2534
685549	2549
685549	2931
685549	2932
685549	3106
685549	3107
685549	3133
685549	3164
685549	3265
685549	3667
685549	3708
685549	3709
685549	3710
685549	3815
685549	3822
685549	3824
685549	3932
685549	3937
685549	4193
685549	4254
685549	4303
685549	4343
685549	4893
685549	5136
685549	5137
685549	5153
685549	5154
685549	5155
685549	5156
685549	5159
685549	5170
685549	5290
685549	5291
685549	5293
685549	5295
685549	5296
685549	5336
685549	5566
685549	5568
685549	5573
685549	5576
685549	5577
685549	5578
685549	5580
685549	5581
685549	5582
685549	5594
685549	5595
685549	5604
685549	5605
685549	5728
685549	5781
685549	6199
685549	6464
685549	6654
685549	6850
685549	7249
685549	7305
685549	7409
685549	7410
685549	7529
685549	8074
685549	8822
685549	9365
685549	9402
685549	9436
685549	9965
685549	10000
685549	10326
685549	10451
685549	10718
685549	22914
685549	23035
685549	23112
685549	23239
685549	23601
685549	26281
685549	26523
685549	27006
685549	27040
685549	27327
685549	50852
685549	54209
685549	54210
685549	57690
685549	57761
685549	64223
685549	79109
685549	84335
685549	115653
685549	117145
685549	124599
685549	145957
685549	152831
685549	192669
685549	192670
685549	196883
685549	253260
685549	284266
685549	100049587
685550	107
685550	108
685550	109
685550	111
685550	112
685550	113
685550	114
685550	115
685550	156
685550	207
685550	567
685550	572
685550	685
685550	695
685550	842
685550	930
685550	940
685550	941
685550	942
685550	983
685550	1026
685550	1027
685550	1385
685550	1839
685550	1950
685550	1956
685550	2064
685550	2066
685550	2069
685550	2246
685550	2248
685550	2250
685550	2251
685550	2252
685550	2253
685550	2260
685550	2308
685550	2309
685550	2475
685550	2534
685550	2549
685550	2931
685550	2932
685550	3133
685550	3164
685550	3265
685550	3667
685550	3708
685550	3709
685550	3710
685550	3815
685550	3822
685550	3824
685550	3932
685550	3937
685550	4193
685550	4254
685550	4303
685550	4343
685550	4893
685550	5136
685550	5137
685550	5153
685550	5154
685550	5155
685550	5156
685550	5159
685550	5170
685550	5290
685550	5291
685550	5293
685550	5295
685550	5296
685550	5336
685550	5566
685550	5568
685550	5573
685550	5576
685550	5577
685550	5578
685550	5580
685550	5581
685550	5582
685550	5594
685550	5595
685550	5604
685550	5605
685550	5728
685550	5781
685550	6199
685550	6464
685550	6654
685550	6850
685550	7249
685550	7305
685550	7409
685550	7410
685550	7529
685550	8074
685550	8822
685550	9365
685550	9402
685550	9965
685550	10000
685550	10451
685550	10718
685550	22914
685550	23035
685550	23112
685550	23239
685550	26281
685550	26523
685550	27006
685550	27040
685550	27327
685550	50852
685550	54209
685550	57690
685550	57761
685550	64223
685550	79109
685550	84335
685550	117145
685550	145957
685550	152831
685550	192669
685550	192670
685550	196883
685550	253260
685551	31
685551	32
685551	1387
685551	1595
685551	1717
685551	2194
685551	2222
685551	2224
685551	3156
685551	3422
685551	3638
685551	3837
685551	4047
685551	4597
685551	4598
685551	5465
685551	5469
685551	5901
685551	6256
685551	6309
685551	6604
685551	6667
685551	6713
685551	6720
685551	6721
685551	6907
685551	7108
685551	8648
685551	8720
685551	9453
685551	9632
685551	9871
685551	10427
685551	10484
685551	10498
685551	10499
685551	10654
685551	10802
685551	23054
685551	51128
685551	51141
685551	51360
685551	57678
685551	79718
685551	80205
685551	96764
685552	31
685552	32
685552	1387
685552	1595
685552	1717
685552	2194
685552	2222
685552	2224
685552	3156
685552	3422
685552	4047
685552	4597
685552	4598
685552	5465
685552	5469
685552	6256
685552	6309
685552	6604
685552	6667
685552	6713
685552	6720
685552	6721
685552	6907
685552	7108
685552	8648
685552	9453
685552	10498
685552	10499
685552	10654
685552	23054
685552	57678
685552	79718
685552	80205
685552	96764
685553	239
685553	240
685553	241
685553	242
685553	246
685553	247
685553	873
685553	1543
685553	1544
685553	1545
685553	1557
685553	1558
685553	1559
685553	1573
685553	1579
685553	1580
685553	1582
685553	2053
685553	2687
685553	2876
685553	3248
685553	4048
685553	4051
685553	4056
685553	5321
685553	5730
685553	5740
685553	5742
685553	5743
685553	6916
685553	8529
685553	8644
685553	9261
685553	9536
685553	22949
685553	27306
685553	57834
685553	64174
685553	113612
685553	126410
685553	127281
685553	284541
685554	207
685554	2810
685554	4012
685554	4218
685554	4619
685554	4620
685554	4621
685554	4622
685554	4624
685554	4625
685554	4626
685554	4641
685554	4644
685554	5563
685554	5564
685554	5565
685554	5571
685554	5872
685554	5898
685554	6517
685554	6810
685554	6814
685554	6844
685554	7529
685554	7532
685554	7533
685554	8735
685554	8773
685554	9371
685554	9882
685554	10640
685554	10971
685554	11127
685554	11336
685554	22920
685554	22989
685554	23216
685554	23265
685554	51422
685554	53632
685554	54536
685554	55763
685554	55770
685554	57148
685554	57186
685554	57644
685554	60412
685554	79058
685554	149371
685555	183
685555	290
685555	1359
685555	1360
685555	1361
685555	1509
685555	1511
685555	1522
685555	1636
685555	2028
685555	2999
685555	4311
685555	5972
685555	59272
692234	207
692234	284
692234	285
692234	356
692234	468
692234	572
692234	595
692234	596
692234	598
692234	672
692234	842
692234	894
692234	896
692234	898
692234	930
692234	1017
692234	1019
692234	1021
692234	1026
692234	1027
692234	1101
692234	1128
692234	1129
692234	1277
692234	1278
692234	1280
692234	1281
692234	1282
692234	1284
692234	1285
692234	1286
692234	1287
692234	1288
692234	1290
692234	1291
692234	1292
692234	1293
692234	1301
692234	1302
692234	1385
692234	1386
692234	1388
692234	1435
692234	1436
692234	1440
692234	1441
692234	1442
692234	1942
692234	1944
692234	1950
692234	1956
692234	1969
692234	1975
692234	2056
692234	2057
692234	2149
692234	2246
692234	2248
692234	2250
692234	2251
692234	2252
692234	2253
692234	2256
692234	2257
692234	2260
692234	2277
692234	2309
692234	2321
692234	2324
692234	2335
692234	2475
692234	2538
692234	2688
692234	2689
692234	2690
692234	2782
692234	2783
692234	2784
692234	2786
692234	2788
692234	2790
692234	2793
692234	2846
692234	2932
692234	2997
692234	2998
692234	3082
692234	3164
692234	3265
692234	3371
692234	3381
692234	3439
692234	3440
692234	3441
692234	3442
692234	3443
692234	3445
692234	3448
692234	3452
692234	3454
692234	3455
692234	3456
692234	3479
692234	3480
692234	3551
692234	3558
692234	3559
692234	3560
692234	3561
692234	3562
692234	3565
692234	3566
692234	3569
692234	3570
692234	3575
692234	3643
692234	3655
692234	3667
692234	3672
692234	3673
692234	3674
692234	3675
692234	3676
692234	3678
692234	3679
692234	3680
692234	3685
692234	3688
692234	3690
692234	3691
692234	3693
692234	3694
692234	3695
692234	3696
692234	3716
692234	3717
692234	3718
692234	3791
692234	3815
692234	3908
692234	3909
692234	3910
692234	3912
692234	3913
692234	3914
692234	3915
692234	3918
692234	4170
692234	4193
692234	4233
692234	4254
692234	4602
692234	4609
692234	4790
692234	4803
692234	4804
692234	4846
692234	4893
692234	5008
692234	5105
692234	5106
692234	5154
692234	5155
692234	5156
692234	5159
692234	5170
692234	5290
692234	5291
692234	5293
692234	5294
692234	5295
692234	5296
692234	5519
692234	5522
692234	5523
692234	5525
692234	5526
692234	5528
692234	5529
692234	5562
692234	5563
692234	5578
692234	5586
692234	5590
692234	5594
692234	5595
692234	5604
692234	5605
692234	5617
692234	5618
692234	5649
692234	5728
692234	5934
692234	5970
692234	6198
692234	6199
692234	6256
692234	6446
692234	6654
692234	6655
692234	6696
692234	6794
692234	6850
692234	7010
692234	7057
692234	7058
692234	7059
692234	7060
692234	7097
692234	7099
692234	7143
692234	7157
692234	7184
692234	7248
692234	7249
692234	7423
692234	7424
692234	7448
692234	7450
692234	7529
692234	7532
692234	7533
692234	8074
692234	8115
692234	8515
692234	8516
692234	8517
692234	8822
692234	9170
692234	9180
692234	9586
692234	9623
692234	9965
692234	10000
692234	10110
692234	10161
692234	10319
692234	10488
692234	10681
692234	10971
692234	11140
692234	22798
692234	22801
692234	23035
692234	23239
692234	23533
692234	23566
692234	23678
692234	26281
692234	26291
692234	27006
692234	29941
692234	50509
692234	51378
692234	51764
692234	54331
692234	54541
692234	55012
692234	55844
692234	56034
692234	57121
692234	57818
692234	63923
692234	64223
692234	64764
692234	80310
692234	84699
692234	90993
692234	92579
692234	117145
692234	118788
692234	131873
692234	148327
692234	200186
692234	253314
692234	255631
692234	256076
692234	284217
694606	207
694606	317
694606	332
694606	355
694606	356
694606	468
694606	537
694606	572
694606	595
694606	596
694606	836
694606	841
694606	842
694606	843
694606	890
694606	898
694606	1017
694606	1019
694606	1021
694606	1026
694606	1027
694606	1385
694606	1386
694606	1387
694606	1388
694606	1642
694606	1643
694606	1654
694606	1869
694606	1870
694606	1871
694606	1959
694606	1960
694606	2033
694606	2185
694606	2353
694606	3265
694606	3439
694606	3440
694606	3441
694606	3442
694606	3443
694606	3445
694606	3448
694606	3452
694606	3454
694606	3456
694606	3551
694606	3569
694606	3576
694606	3665
694606	3716
694606	4088
694606	4089
694606	4214
694606	4318
694606	4609
694606	4615
694606	4772
694606	4773
694606	4775
694606	4776
694606	4790
694606	4792
694606	4893
694606	5111
694606	5290
694606	5291
694606	5293
694606	5294
694606	5295
694606	5296
694606	5578
694606	5579
694606	5582
694606	5594
694606	5595
694606	5601
694606	5602
694606	5604
694606	5605
694606	5728
694606	5925
694606	5970
694606	6416
694606	6714
694606	6772
694606	6773
694606	6778
694606	7040
694606	7042
694606	7043
694606	7046
694606	7097
694606	7098
694606	7099
694606	7124
694606	7157
694606	7419
694606	7529
694606	8517
694606	8772
694606	8900
694606	9586
694606	9641
694606	10000
694606	10488
694606	10542
694606	10971
694606	23533
694606	23586
694606	29110
694606	57506
694606	64135
694606	64764
694606	84699
694606	90993
694606	114609
694606	148022
694606	148327
695200	207
695200	226
695200	284
695200	285
695200	405
695200	596
695200	815
695200	1026
695200	1027
695200	1387
695200	1536
695200	1906
695200	1950
695200	1956
695200	2023
695200	2026
695200	2027
695200	2033
695200	2056
695200	2064
695200	2321
695200	2475
695200	2597
695200	2872
695200	3091
695200	3098
695200	3099
695200	3101
695200	3162
695200	3458
695200	3459
695200	3460
695200	3479
695200	3480
695200	3569
695200	3570
695200	3643
695200	3939
695200	4055
695200	4790
695200	4843
695200	4846
695200	5054
695200	5160
695200	5161
695200	5162
695200	5163
695200	5208
695200	5209
695200	5210
695200	5211
